page,university,institution,code,license,bacType,score
21,جامعة قرطاج,المعهد الوطني للشغل والدراسات الإجتماعية بتونس,10347,الاجازة في علوم الشغل,العلوم التقنية,107.7748
21,جامعة قرطاج,المعهد الوطني للشغل والدراسات الإجتماعية بتونس,10347,الاجازة في علوم الشغل,علوم الإعلامية,105.29
21,جامعة قرطاج,المعهد الوطني للشغل والدراسات الإجتماعية بتونس,10355,الإجازة في الخدمة الاجتماعية,آداب,111.245
21,جامعة قرطاج,المعهد الوطني للشغل والدراسات الإجتماعية بتونس,10355,الإجازة في الخدمة الاجتماعية,إقتصاد وتصرف,96.1549
21,جامعة قرطاج,المعهد الوطني للشغل والدراسات الإجتماعية بتونس,10547,الإجازة في الصحة والسلامة المهنية,علوم تجريبية,117.865
21,جامعة قرطاج,المعهد الوطني للشغل والدراسات الإجتماعية بتونس,10547,الإجازة في الصحة والسلامة المهنية,إقتصاد وتصرف,104.0669
21,جامعة قرطاج,المعهد الوطني للشغل والدراسات الإجتماعية بتونس,10547,الإجازة في الصحة والسلامة المهنية,العلوم التقنية,102.0081
21,جامعة قرطاج,المعهد الوطني للشغل والدراسات الإجتماعية بتونس,10548,الإجازة في التدخل الاجتماعي,آداب,108.6633
21,جامعة قرطاج,المعهد الوطني للشغل والدراسات الإجتماعية بتونس,10548,الإجازة في التدخل الاجتماعي,إقتصاد وتصرف,93.645
21,جامعة قرطاج,المعهد الوطني للشغل والدراسات الإجتماعية بتونس,14312,الاجازة في العلوم الاقتصادية,علوم تجريبية,121.985
21,جامعة قرطاج,المعهد الوطني للشغل والدراسات الإجتماعية بتونس,14312,الاجازة في العلوم الاقتصادية,إقتصاد وتصرف,112.7834
21,جامعة قرطاج,المعهد الوطني للشغل والدراسات الإجتماعية بتونس,16318,الإجازة في علوم التصرف,رياضيات,106.8896
21,جامعة قرطاج,المعهد الوطني للشغل والدراسات الإجتماعية بتونس,16318,الإجازة في علوم التصرف,علوم تجريبية,112.7068
21,جامعة قرطاج,المعهد الوطني للشغل والدراسات الإجتماعية بتونس,16318,الإجازة في علوم التصرف,إقتصاد وتصرف,113.1276
21,جامعة قرطاج,المعهد الوطني للشغل والدراسات الإجتماعية بتونس,16318,الإجازة في علوم التصرف,العلوم التقنية,142.7755
21,جامعة قرطاج,المعهد الوطني للشغل والدراسات الإجتماعية بتونس,16318,الإجازة في علوم التصرف,علوم الإعلامية,129.3523
21,جامعة قرطاج,المعهد العالي للغات بتونس,10107,الإجازة في الروسية,آداب,84.6632
21,جامعة قرطاج,المعهد العالي للغات بتونس,10107,الإجازة في الروسية,علوم تجريبية,108.8456
21,جامعة قرطاج,المعهد العالي للغات بتونس,10107,الإجازة في الروسية,إقتصاد وتصرف,77.1295
21,جامعة قرطاج,المعهد العالي للغات بتونس,10107,الإجازة في الروسية,العلوم التقنية,99.3339
21,جامعة قرطاج,المعهد العالي للغات بتونس,10107,الإجازة في الروسية,علوم الإعلامية,113.6183
